year,city_name,city_code,index_aggregate,coverage_breadth,usage_depth,payment,insurance,monetary_fund,investment,credit,credit_investigation,digitization_level,city_norm,source_name_version
2018,大理白族自治州,5329,222.9322978973802,201.7432298647241,230.6412641069526,221.3222392685473,452.4153785220332,188.9220301377304,195.787225737725,149.2501865285498,305.5993321723049,278.9034624946508,大理白族,year14
2018,大连市,2102,253.9711254496927,247.682981153812,249.3718776378198,265.8394991267674,496.7940671553093,219.9447851560672,209.2822835597278,153.7211329522419,332.0919397895361,283.1075707132374,大连,year14
2018,天水市,6205,198.6809248257464,186.335263629205,190.3395878981711,185.0976108580902,350.4507282505015,173.3448860916595,157.3372244363615,132.0854635645417,253.050723431645,254.6157703864292,天水,year14
2018,天津市,1200,251.0738947166199,236.1120318932578,259.670109699122,278.8635780864087,534.4168888320846,233.493706199796,217.5657244956914,156.7355119310323,328.5300637767749,284.8723865527342,天津,year14
2018,太原市,1401,257.7903941265257,261.4090048221378,238.9965275456369,269.2825685321015,466.0718044448267,230.9559615709574,184.6194723432013,155.2072085560435,324.9526048712777,280.009008777993,太原,year14
2018,威海市,3710,250.8741200857887,240.3759033256436,248.9958983797911,267.1977908683415,509.603136085446,234.8089618110139,200.8348675937859,155.5342590014973,312.1293590322327,288.9674269329055,威海,year14
2018,娄底市,4313,215.5662175789907,195.4278872907338,220.0128690155904,235.4794253709849,429.593397933635,225.272175055457,169.5839335764493,147.4697808060114,278.9752955536488,273.9955558387476,娄底,year14
2018,孝感市,4209,231.4427538074483,206.0328025901758,246.8606853612592,274.8693329171643,476.4541433014847,242.4055384862154,216.0256048825154,154.120298356289,302.9536777934035,287.3433121826214,孝感,year14
2018,宁德市,3509,256.5642730428248,239.6967420925388,264.7327516326424,310.2452566153014,541.3760936980311,266.7222762620673,202.9594224328269,168.9724806931002,323.1287457240202,297.4328485952786,宁德,year14
2018,宁波市,3302,274.4001314853526,262.8795300262721,279.4543634313642,324.9789301360688,570.4741588479739,267.6467790456887,232.5408333474354,171.2897819952713,334.0062977882649,303.2734091500307,宁波,year14
2018,安庆市,3408,231.2527303638319,207.845422296951,244.7858290282103,270.2958742591708,476.4832125301115,257.0619271248514,206.4861705971284,155.3707588221634,293.8871266792448,283.9656238523852,安庆,year14
2018,安康市,6109,215.5720556038057,197.3193908085909,214.1259110458428,206.7733392710671,412.421822986436,192.6609860310793,175.9308266123299,144.222810463688,277.2292210908635,278.4831023461538,安康,year14
2018,安阳市,4105,226.3727434025087,217.456699559491,210.0761822045478,243.3690582518426,381.4890312723597,218.9805071526212,158.5138242066325,150.652858981409,272.6112687602612,285.4406479362946,安阳,year14
2018,安顺市,5204,219.9428067606464,210.8841494509996,210.8800540393876,245.6670291095446,422.7620308480842,188.4702511280768,141.8139212677753,148.2378937465578,284.3306609081335,266.3362503234363,安顺,year14
2018,定西市,6211,195.2049730913952,185.39851775744,179.7631920781375,181.4505324348873,320.5165194780034,165.263604127583,136.7856283056172,136.8068446297436,235.3084576293602,255.6578228171539,定西,year14
2018,宜宾市,5115,218.6606402926218,200.2384879787242,217.8889144355292,213.9756805471036,423.1919982961502,196.5170240017746,173.6058003074129,144.8606855502173,295.3859297970785,280.9059953717274,宜宾,year14
2018,宜昌市,4205,244.0144585102555,228.5026202651007,247.2584037726911,268.5045961858334,484.4175895623986,230.7743321530768,215.7340874270163,155.6097622146925,299.454457594312,289.3544486884476,宜昌,year14
2018,宜春市,3609,225.9095125533429,199.5934835331925,236.0775128881382,246.0080332051307,481.3331850337524,229.2171645215613,187.4624157948749,152.0196549731648,287.7939843562727,294.341541284637,宜春,year14
2018,宝鸡市,6103,226.9118343885554,209.3132029012304,231.2496218699961,236.9287574196831,464.9048858554031,209.7428016285106,189.6181696527391,149.2279663299883,287.3782368821335,277.1536486385289,宝鸡,year14
2018,宣城市,3418,238.4756919560483,218.5225200065071,251.1287973795728,274.4089451187814,534.2066451734931,240.3823754850347,193.9967477469616,158.3395471959748,294.0444476460901,281.3826169716011,宣城,year14
2018,宿州市,3413,216.5737861679748,193.8754551581073,221.5456946126201,234.0990897910713,434.3180422407751,219.8753525875719,171.5768468511025,148.3783022987909,282.3261698975669,282.5017888749531,宿州,year14
2018,宿迁市,3213,249.7890514707034,243.8042933382496,241.0733771842927,279.9771085992178,503.0048078483717,234.9408387630786,165.2275830801101,161.1228791033555,305.7030937978092,285.4036632835821,宿迁,year14
2018,山南地区,5422,202.3695125931904,168.6653290032235,226.0810212168234,230.2989838327984,449.2261492557346,221.4361016734666,204.7804294829361,137.1822855582608,264.3124119838043,270.5849611382517,山南,year14
2018,岳阳市,4306,222.8159273156056,197.2021535333428,238.589483396449,243.5634903463908,500.88857920899,224.1696132681334,184.8039245588295,152.2983874962918,291.5546840464827,278.7427503247403,岳阳,year14
2018,崇左市,4514,219.4556442056728,195.4971418947021,226.2585894252485,247.3324884861755,489.3026179232759,190.4762126313521,150.8566283472075,151.3918799109217,295.1572004133949,286.2176034276756,崇左,year14
2018,巴中市,5119,201.3510520780784,182.4910686214006,199.9085378526524,197.6117775096968,377.7165841571375,184.1485434074752,151.6524802285025,138.7300105172604,281.5895648363328,266.2599873856364,巴中,year14
2018,巴彦淖尔市,1508,219.9157558855974,217.8630870837068,196.1070378962775,200.8835681478016,395.5825111293665,158.5933658662597,137.7829879452783,138.9781188561048,263.9281290155693,269.9712978257242,巴彦淖尔,year14
2018,巴音郭楞蒙古自治州,6528,230.3239515011067,232.2598073433417,209.6244176761289,217.4907264041478,363.5463671949331,200.7300569932997,198.446705933294,138.6618585592338,265.4170683259011,261.5602116476738,巴音郭楞蒙古,year14
2018,常州市,3204,279.5281832129094,268.7356928427199,276.9305281517271,315.9688605009145,559.6613961248465,271.2130195689228,233.3372925986026,169.3447035183406,333.0469076204283,319.9022540577189,常州,year14
2018,常德市,4307,219.56583728648,193.0041530474499,236.8349688203461,225.4100311125538,493.2565528191252,212.9708395063192,193.7700348921992,148.5862619841893,292.8746999544147,275.9047480091515,常德,year14
2018,平凉市,6208,203.7255192246118,194.7037505577975,188.2606300277144,186.1538404178612,351.2546180055035,171.4398316888954,142.6269033193147,135.9982634798083,253.6113464137623,261.6298598279806,平凉,year14
2018,平顶山市,4104,227.9731329365623,213.3914085686335,223.8661684570783,249.9052954037765,427.5002785583906,227.7793667754474,176.3253935638832,151.7366304418607,279.8595308236474,283.5986878829272,平顶山,year14
2018,广元市,5108,210.9381100410787,192.6557660106308,213.1304334488128,209.290332448072,411.0630942201756,192.4268821090178,174.7327544731863,140.4531702112425,285.8795198096428,267.3352014877173,广元,year14
2018,广安市,5116,212.3801355521709,190.5667843054859,218.7394147863666,218.8392951569206,421.9395520591513,211.7529439430917,178.0681231992675,143.077667581386,289.727852784347,272.8646215770915,广安,year14
2018,广州市,4401,282.6636548967781,273.6483859057362,288.3349205921936,331.2114262450656,600.2949363569961,259.5391275352706,233.2317086422755,174.8376235584639,362.271795035972,302.1436259890217,广州,year14
2018,庆阳市,6210,209.1265791577866,198.6569699291027,192.3803315692867,194.8009255310845,367.8292101764952,175.837188661919,136.1051176362294,139.4607818935457,264.855007248073,274.1404255998538,庆阳,year14
2018,廊坊市,1310,249.0597202095285,240.9904528413112,243.9741515671147,263.1313182043004,488.2807678440407,222.4652926742375,196.2115561288683,155.8032462567972,316.1103870883899,284.9608242715592,廊坊,year14
2018,延安市,6106,220.1311672757721,212.9613379923734,202.2613014534664,207.3902612669602,393.2311282962507,184.8105334844124,147.8134145594574,143.4647805590794,267.3410758742901,276.2916632118842,延安,year14
2018,延边朝鲜族自治州,2224,227.811352449687,211.2901016660179,233.2178111995587,229.6472106121471,484.7513573678154,193.7770421811941,191.7661531375821,147.9422525989786,288.2693137949686,272.5537845787919,延边朝鲜族,year14
2018,开封市,4102,232.0937837821848,219.8174053889488,230.2636883421952,256.5538410708742,475.8506249115603,228.5920526988901,167.7916372884738,151.8342936843398,284.2774476284661,275.96994719224,开封,year14
2018,张家口市,1307,220.2188222191469,206.6285359847487,223.3709534323236,218.0191595511714,448.829684147498,198.2737225195142,182.0976301250004,144.2506958539366,287.556166813317,259.3792656049067,张家口,year14
2018,张家界市,4308,222.2280347760054,206.1844260093885,222.5659774797176,220.6923372872579,436.949501905735,202.0906004097114,167.0908933302242,152.8453223139538,299.5021043735185,274.6032553218846,张家界,year14
2018,张掖市,6207,220.0640410392041,222.819014508528,195.7879139536981,216.0874191318304,354.8655490642196,179.7608624058772,142.8116021217187,144.7039910723336,271.1039154348181,255.0941971152066,张掖,year14
2018,徐州市,3203,253.7323363561053,245.4121307276644,251.0722061894214,285.8382779971662,502.8185139264029,246.4327925948318,200.4105422241833,160.3380553307057,310.9871419805821,286.0549146012708,徐州,year14
2018,德宏傣族景颇族自治州,5331,224.8293812104578,202.9930606142915,236.1113693262377,227.5560763255461,494.4176052620836,196.5067614293518,188.629236129028,150.3761278659366,299.4009183226654,276.4451324027684,德宏傣族景颇族,year14
2018,德州市,3714,219.2923356335783,201.4564140817351,222.2380689586112,223.2621936786095,448.7856186121865,211.3430854830449,174.6876115724268,144.9380690790864,281.6422993313361,272.8467939847267,德州,year14
2018,德阳市,5106,226.5554120740684,210.5396598892185,236.9262500114931,245.8060729599568,447.7596342418422,214.8326516115422,202.695412365986,148.6270783275107,333.7045899860568,260.6075572012866,德阳,year14
2018,忻州市,1409,218.9246205295009,207.255713463077,212.7656282443889,222.698757221929,420.0130862337897,202.6637342423494,165.112676285443,142.8640307770046,270.6134828534573,268.6604089110036,忻州,year14
2018,怀化市,4312,214.2436923710829,192.0232289674355,222.3779058892915,208.9913818645772,450.9551290697325,196.3684413590461,178.4331008045966,146.4979724707908,279.9474946367739,272.8472332338822,怀化,year14
2018,怒江傈僳族自治州,5333,211.7895891252553,190.1406234936836,214.4507911747758,206.1519624428363,427.0386152561867,172.0385859706618,178.5928041750452,141.2937190306408,275.1824062627845,278.451232006898,怒江傈僳族,year14
2018,恩施土家族苗族自治州,4228,225.3932901850634,212.5561697157883,219.9007306106415,246.8969583916449,442.3529844572623,212.520121335643,147.7534520276968,154.2162944152755,289.5659483916577,277.7758810585653,恩施土家族苗族,year14
2018,惠州市,4413,257.6054229287333,253.2602327423016,252.2975659534067,287.6894353190545,512.8239237550156,232.120506607618,185.3618601531394,164.6978743509692,336.4963916787303,281.6141448607045,惠州,year14
2018,成都市,5101,266.7710485367831,257.4890668292453,269.1689113878057,298.6534586275047,549.5495015987334,242.5279657072668,224.2918776788815,161.4561298427786,350.0747765111507,293.0790188430501,成都,year14
2018,扬州市,3210,263.8190161822418,254.5229277475156,267.4697654055369,300.5956817703416,536.1475743821246,267.8019979211927,226.2840128266944,163.1739982685689,326.0378534503275,287.8966932173337,扬州,year14
2018,承德市,1308,215.3097946925099,204.9050828852527,210.011148269151,200.7576233298848,419.3412730728145,177.2445349909975,163.5402436785416,141.6076992161163,278.5129159623805,259.3076265254656,承德,year14
2018,抚州市,3610,223.8428146643423,196.1411235538649,241.740184611636,260.4210841415598,500.2784956134815,236.9477278652686,188.4265780088652,153.2700003851297,295.8171963080273,282.8046613705164,抚州,year14
2018,抚顺市,2104,225.963671228309,212.2970753932094,224.5504988282777,222.7907799761383,444.3390713412236,199.8681754251957,183.0192455461258,142.0966597987038,309.2482468013555,273.6723182189079,抚顺,year14
2018,拉萨市,5401,248.488344431113,250.3665381490815,231.2196754682822,246.0511359946458,438.2920072457109,221.2461819861459,197.7862240487862,148.1671863083633,301.7860049236151,273.6816910624528,拉萨,year14
2018,揭阳市,4452,234.1622110905078,202.9918948453258,264.7707158305661,337.4275369661421,566.8468554751202,278.5942526538403,175.2528125508575,169.0758094907857,332.5418524876687,281.4798858155463,揭阳,year14
2018,攀枝花市,5104,225.8835323095673,214.3235791987168,220.1178809900397,220.9345993291249,419.0576422005888,191.9615935243784,196.2854342742034,140.235072242621,285.1802154250217,274.5452196753488,攀枝花,year14
2018,文山壮族苗族自治州,5326,205.1639878897702,186.5901062906685,210.1048293630001,200.3090950035453,404.1537273455803,171.5772700263216,167.3020167192512,146.2473441760737,280.3314654840066,257.5288857338516,文山壮族苗族,year14
2018,新乡市,4107,234.9370951079873,223.6096880924654,230.9361218492625,265.0241128019957,475.9105730880431,235.5479118732382,168.6819094654111,152.5056983420739,278.0651482372908,279.6247740304429,新乡,year14
2018,新余市,3605,235.5986040473152,212.8218782807279,236.9282944962428,247.4557233408599,459.0745866156474,232.0508321004458,199.1341450012997,152.9844519537347,296.416107071361,308.405115497781,新余,year14
2018,无锡市,3202,276.0841444836101,270.0281613658294,272.4344665568233,309.5585091465174,544.084391543522,265.8690279184341,230.9798344905206,167.2190470170613,333.1453335840132,302.7298319684288,无锡,year14
2018,日喀则市,5402,175.4798269066106,137.3196213143626,198.7765423231368,182.0537128856673,382.8999735776657,189.8439827411085,165.6210382763387,132.0944399241772,255.5769637420415,259.1610821251298,日喀则,year14
2018,日照市,3711,242.5600066299698,230.7262630557507,241.8238920536232,262.6916975921166,482.3327631468827,235.973699000318,189.321004769652,153.978976190102,319.8412526556687,282.9873016657215,日照,year14
2018,昆明市,5301,259.896372900267,256.9114808573272,253.1204737209733,264.0073146599987,517.3536570276327,213.0496693924285,213.9201188111778,155.7856227683982,322.5214470307561,282.0812191816449,昆明,year14
2018,昌吉回族自治州,6523,226.122444431541,230.7251869699288,198.6595492793822,207.1056288511641,353.2320488863008,183.2631735162383,174.3532772825521,134.8739096189357,262.7008283713468,260.8425317384188,昌吉回族,year14
